time,open,high,low,close,dynamic_sine_wave,dynamic_cosine_wave,adaptive_EB_sinewave,cycle_strength,cycle_stability,snr,cycle_phase,cycle_stage,cycle_stage_pct,cycle_phase_velocity,phase_velocity,phase_direction
1743430800,3113.66,3113.89,3112.16,3112.42,0.8811587749045707,1.0029776657291338,0.2636687213956862,0.9047519911228459,0.6345851916975427,1,-6.026115955034129,0.04091385811138065,4.091385811138065,-0.19064448880278329,-0.060684025532380906,-1
1743430860,3112.41,3114.6,3112.38,3113.41,1.1331502850137836,1.0368027629101653,-0.8439000696860042,0.9139470061456241,0.6580929579595369,1,-0.683186133491894,0.8912675498029256,89.12675498029256,-0.9402554856373406,-0.2992926166169067,-1
1743430920,3113.4,3113.4,3111.32,3112.2,1.4458556909759812,1.3984493503817839,-0.9972033985071805,0.9225523055310617,0.6793418170708517,1,-0.6194492944542347,0.9014115827928215,90.14115827928215,0.06373683903764649,0.02028806597978784,1
1743430980,3112.19,3113.79,3111.59,3111.88,1.4148496481150947,-0.13834692233644724,-0.9853805648399137,0.9159465286212913,0.4626872028780248,1,-1.710284050888454,0.7277998392098719,72.77998392098719,-1.0908347564342324,-0.34722348716590357,-1
1743431040,3111.89,3112.42,3111.53,3111.82,1.299990129593165,-0.5121105361019331,-0.9641330337833792,0.9079155881815034,0.37167026751056453,1,-2.059061406582863,0.6722901990125865,67.22901990125865,-0.34877735569440915,-0.11101928039457086,-1
1743431100,3111.75,3111.91,3110.84,3111.63,1.3856329541143804,0.3817329174011951,-0.9418635142361146,0.9153871102553462,0.5710233408777823,1,-1.185733331214756,0.811284679148352,81.1284679148352,0.8733280753680988,0.2779889602715285,1
1743431160,3111.64,3111.85,3110.9,3111.28,1.281807459399843,-0.4627218041134683,-0.9165665585402665,0.9238483992298117,0.7105269157289481,1,-2.0383104716856977,0.6755928128752484,67.55928128752484,-0.8525771404709399,-0.2713837325462066,-1
1743431220,3111.29,3113.84,3111.28,3112.67,1.1137079184807457,-0.7491357071385065,-0.8827226470560564,0.9314635593068304,0.8056305273593352,1,-2.274514772787434,0.6379997307753407,63.79997307753407,-0.23620430110174828,-0.07518616419981931,-1
1743431280,3112.7,3114.12,3112.7,3113.12,0.8897611949649641,-0.9979975499735794,-0.8256298822390554,0.9383172033761474,0.8698473237935144,1,-2.4504336399130935,0.6100013734891656,61.00013734891656,-0.17591886712565064,-0.05599671457234725,-1
1743431340,3113.13,3113.98,3112.48,3112.55,0.6211969381078517,-1.1968207814499812,-0.6870014160070386,0.9444854830385326,0.9129921331729351,1,-2.620493704127121,0.5829354736469781,58.29354736469781,-0.17006006421402953,-0.05413179968437588,-1
1743431400,3112.47,3113.86,3111.03,3113.18,0.32148251650988907,-1.3356323915911534,-0.09337655102991183,0.9500369347346793,0.9418945084636529,1,-3.071794358051939,0.5111087437542384,51.11087437542384,-0.45130065392482743,-0.14365345978548213,-1
1743431460,3113.14,3114.65,3112.98,3113.66,0.005647213038499085,-1.4074705193056003,0.9092947869595571,0.9550332412612114,0.9612210980027736,1,-3.715185286000043,0.4087098972308162,40.87098972308162,-0.6433909279481123,-0.20479769304684708,-1
1743431520,3113.67,3114.46,3113.18,3114.34,-0.31047146289655453,-1.4087324261548195,0.9975833450795609,0.9595299171350902,0.9741299325410684,1,-3.757762524728868,0.40193351922392007,40.193351922392004,-0.04257723872882391,-0.013552756013792022,-1
1743431580,3114.32,3117.13,3114.31,3115.66,-0.6766422002309274,-1.6317810276306481,0.982111743462766,0.9635769254215811,0.982746034013976,0.9641738636088164,-3.6833822840336055,0.41377150219893605,41.37715021989361,0.07438024069525007,0.023675965950028004,1
1743431640,3115.69,3119.2,3115.3,3118.31,-1.2965847329466265,-2.762673958745544,0.9606554829659808,0.967219232879423,0.9884943693777006,0.8271969105955673,-3.476240822504316,0.4467390897206021,44.67390897206021,0.20714146152927615,0.06593517504332795,1
1743431700,3118.34,3120.27,3118.2,3120.18,-1.8373073203707062,-2.409642936984559,0.9381206300541265,0.9704973095914807,0.9923283799271972,0.7194882917401183,-3.5128578035408182,0.4409113161875406,44.09113161875406,-0.0366169810365049,-0.011655547066123897,-1
1743431760,3120.23,3121.05,3119.73,3120.71,-2.2953002701922536,-2.0409716177719623,0.9119477275499712,0.9734475786323327,0.9948851014625522,0.6255888566527494,-3.561799266883675,0.4331220403743742,43.31220403743742,-0.04894146334284999,-0.015578551626330744,-1
1743431820,3120.72,3120.93,3117.74,3117.89,-2.4862248889087812,-0.8508247214581895,0.8758061991379008,0.9761028207690994,0.9965898520417233,0.5468178221234032,-3.9414581443441037,0.3726974533378268,37.26974533378268,-0.37965887746042126,-0.12084917407309242,-1
1743431880,3117.95,3119.77,3117.95,3119.72,-2.5524798131459367,-0.295254365472291,0.8119349506148331,0.9784925386921894,0.9977264654650914,0.5200029450168687,-4.363612219681592,0.30550954550147713,30.550954550147715,-0.4221540753374833,-0.1343758156726977,-1
1743431940,3119.84,3119.93,3118.75,3119.79,-2.4907427426390467,0.2751212793966857,0.6440779589510337,0.9806432848229705,0.9984842581665624,0.5591732707166605,-5.116083723870055,0.18574998607408938,18.574998607408936,-0.7524715041884651,-0.2395191188547761,-1
1743432000,3119.78,3119.85,3118.44,3119.42,-2.3041094310446435,0.8317011959434215,-0.11250776296498208,0.9825789563406734,0.9989894770113655,0.6319352814198927,-0.13445806821711415,0.978600333804659,97.86003338046591,-1.3015596515266554,-0.41429930453886393,-1
1743432060,3119.4,3121.96,3119.24,3121.28,-2.180367833621417,0.5514344336010785,-0.9491356155395774,0.9843210607066061,0.9993263019401757,0.6727510183948944,-1.0444751019432061,0.8337666245893275,83.37666245893274,-0.910017033726098,-0.28966741843066507,-1
1743432120,3121.32,3121.46,3119.79,3120.45,-1.741932119102707,1.9538179143134407,-0.996566482153052,0.9858889546359455,0.9995508590979554,0.7153457997776733,-0.4716640417112643,0.9249323362829504,92.49323362829503,0.5728110602319432,0.1823314233872463,1
1743432180,3120.42,3120.91,3120.06,3120.35,-1.2227903603148886,2.3412084413006102,-0.9787629787528728,0.987300059172351,0.999700568081521,0.7793222602657031,-0.39597679768358773,0.9369783352989577,93.69783352989577,0.0756872440276734,0.024091998032013513,1
1743432240,3120.34,3120.35,3119.16,3119.42,-0.6451288984989645,2.6110308332921006,-0.9571588289234241,0.9885700532551158,0.9600739353886198,0.8336645990018934,-0.35137080882817884,0.944077598916798,94.4077598916798,0.0446059888554195,0.014198527235684016,1
1743432300,3119.3,3121.01,3119.26,3120.55,-0.036877959522759025,2.753140013577266,-0.9342910052228605,0.9897130479296042,0.9261002746517509,0.8817019698983547,-0.3271599605395039,0.9479308750983886,94.79308750983886,0.02421084828868003,0.0077065523631827644,1
1743432360,3120.54,3121.43,3119.97,3121.42,0.5728839369943667,2.76127357899501,-0.9070925284228526,0.9907417431366438,0.9385191359886884,0.9602962509451342,-0.3173988931311982,0.9494843972262735,94.94843972262736,0.009761067408297519,0.003107044255767492,1
1743432420,3121.43,3122.21,3120.12,3120.95,1.180815507178412,2.7528411156488852,-0.8682593460625838,0.9916675688229794,0.9527915597729598,1,-0.3055290560606778,0.9513735404697423,95.13735404697424,0.01186983707052458,0.0037782864869388188,1
1743432480,3120.93,3121.29,3119.91,3120.44,1.7186466397027467,2.4347635313136435,-0.7961034074531597,0.9925008119406814,0.9671389508098334,1,-0.3160159197953334,0.9497045042688408,94.97045042688409,-0.010486863734651408,-0.003338072401801812,-1
1743432540,3120.41,3121.74,3120.36,3121.05,2.1730591631101945,2.0566044830005663,-0.5893460980773574,0.9932507307466133,0.9770311039608138,1,-0.27908385020766957,0.9555824257023313,95.55824257023313,0.03693206958766815,0.011755842866982485,1
1743432600,3121.12,3123.31,3120.98,3122.46,2.765810590128453,2.6825193216706213,0.33514770452034837,0.993925657671952,0.9829530744958334,1,-6.158891687579917,0.019781943954071027,1.9781943954071026,0.4033774698073312,0.12839903650347706,1
1743432660,3122.39,3122.45,3121.58,3121.74,3.0137891917399164,1.122497642597458,0.9727289670140691,0.9945330919047568,0.9875562408822742,1,-5.569146667436577,0.11364277907371298,11.364277907371298,0.5897450201433294,0.18772167023928052,1
1743432720,3121.63,3121.63,3120.99,3121.41,3.1152611596257893,0.4596428658688705,0.9946536027941971,0.9950797827142811,0.9911611752585353,1,-5.145270715108076,0.18110473214457853,18.110473214457855,0.42387595232851494,0.13492390614173547,1
1743432780,3121.47,3122.11,3119.84,3120.6,3.0509281347102477,-0.29177628146311546,0.9753660545529467,0.995571804442853,0.9910051751159745,1,-4.421716394736286,0.2962619788272457,29.62619788272457,0.723554320371794,0.23031449336533577,1
1743432840,3120.62,3121.67,3120.62,3120.85,2.80516809315768,-1.0421296368165667,0.9536366900393174,0.9960146239985677,0.9875195113943761,1,-3.882679506790886,0.38205236405262827,38.20523640526282,0.5390368879454033,0.17158077045076606,1
1743432900,3120.86,3122.03,3120.71,3120.81,2.428648612588665,-1.5701738369858407,0.9303578238073287,0.9964131615987109,0.7717554357312411,1,-3.6764932559004606,0.41486792507942516,41.48679250794252,0.20618625089043308,0.06563112205359627,1
1743432960,3120.82,3122.34,3120.46,3122.06,1.6051184844048614,-3.4046022089224506,0.9019626490608174,0.9872369147484551,0.5681930971166684,1,-3.4005678673573314,0.45878281459061604,45.878281459061604,0.2759253885431314,0.08782977902238238,1
1743433020,3122.03,3123.57,3121.9,3123.36,0.947989604978283,-2.6412122541396337,0.8599631906848239,0.9872348551869949,0.6275240892734498,1,-3.4563618238024745,0.4499029306277176,44.990293062771755,-0.05579395644513241,-0.017759767925793472,-1
1743433080,3123.37,3123.39,3121.83,3122.35,0.35340883668022943,-2.3771283145964643,0.7775723323543016,0.9860905159691462,0.6288342535861926,1,-3.45772794807349,0.44968550519710765,44.96855051971077,-0.0013661242710170107,-0.0004348508612203387,-1
1743433140,3122.36,3123.44,3122.36,3123.08,-0.1152329711875687,-1.8676674278061638,0.5183306744939977,0.9859506371245591,0.6409287024022988,1,-3.412307935989709,0.456914324635535,45.6914324635535,0.04542001208377977,0.014457638876854336,1
1743433200,3123.09,3123.91,3122.82,3123.43,-0.5012348334270771,-1.5328859640282413,-0.542060416257247,0.9873555734121032,0.7322650075952761,1,-2.8016957938390377,0.5540962653707454,55.409626537074544,0.6106121421506758,0.19436388147042225,1
1743433260,3123.35,3123.63,3122.94,3123.08,-0.8502275299848829,-1.3802663214874262,-0.9862256864769361,0.9886200160708929,0.7990881336251183,1,-2.5211891075097768,0.5987402910703751,59.87402910703751,0.28050668632926223,0.08928805139925973,1
1743433320,3123.03,3123.63,3122.89,3123.52,-1.1074346360541723,-1.012210372941247,-0.9921647693212156,0.9897580144638036,0.8406386297186831,1,-2.366195080864692,0.6234083565606572,62.34083565606572,0.15499402664509443,0.04933613098056743,1
1743433380,3123.5,3123.5,3122.24,3122.48,-1.2146775241235035,-0.4195614505928675,-0.9719401077920199,0.9907822130174233,0.8635752638875007,1,-1.978306456964937,0.6851427484234164,68.51427484234164,0.3878886238997672,0.12346878372552209,1
1743433440,3122.49,3123.52,3122.39,3123.12,-1.1588939071592503,0.21676806595929624,-0.9500807897973763,0.991703991715681,0.8728272180552775,1,-1.3464785622180457,0.7857012810557299,78.57012810557299,0.6318278947468963,0.20111706526462864,1
1743433500,3123.1,3123.2,3121.22,3121.92,-1.1865760730687402,-0.10672054112209214,-0.9263021977263085,0.9925335925441129,0.8730108823306607,1,-1.685501955292672,0.7317440322241164,73.17440322241164,-0.33902339307464,-0.10791449766323119,-1
1743433560,3121.99,3122.57,3121.09,3121.62,-1.13402882107326,0.2007288059290193,-0.8965132307897683,0.9932802332897016,0.8663798690790656,1,-1.350529664541746,0.785056528095942,78.5056528095942,0.33497229075093515,0.10662499174365381,1
1743433620,3121.61,3122.3,3121.19,3121.19,-1.002455206696371,0.49736011895169063,-0.8507701656417493,0.9939522099607314,0.8539020763431794,1,-1.0417774266793813,0.8341959729424219,83.41959729424218,0.30875223786235595,0.09827888969295719,1
1743433680,3121.15,3121.74,3119.88,3121.33,-0.6840782392910434,1.189342323314524,-0.7555826737011034,0.9945569889646583,0.8370120746333449,1,-0.5659678976710225,0.9099234114543288,90.99234114543287,0.47580952900835216,0.15145487702381163,1
1743433740,3121.34,3123.09,3121.04,3122.81,-0.4572700481514239,0.8362242218661506,-0.4249340372921583,0.9951012900681925,0.8169367428084657,1,-0.47015269826847117,0.9251728740625804,92.51728740625805,0.09581519940254968,0.030498925216502798,1
1743433800,3122.79,3123.53,3122.74,3123.41,-0.19312059365240095,0.9600472033400524,0.7063234835138011,0.9955911610613732,0.7947763080941244,1,-5.648887867035256,0.10095157298950573,10.095157298950573,1.1044501384128131,0.3515573978538544,1
1743433860,3123.4,3124.04,3123.14,3123.43,0.09219466543051949,1.0230930075553895,0.9934609383595747,0.9960320449552359,0.7716824313951464,1,-5.512480495655581,0.12266148041875304,12.266148041875304,0.13640737137968506,0.04341981485849762,1
1743433920,3123.42,3127.12,3123.25,3126.65,0.7257615540048699,1.9514702017459777,0.9893066416703865,0.9806863658601537,0.7551237206043385,1,-5.8139895721671735,0.07467482050486056,7.467482050486056,-0.30150907651159414,-0.09597331982778537,-1
1743433980,3126.68,3127.05,3125.76,3126.04,1.2239125170140233,1.5095198150489817,0.9684955460870406,0.9430551072461508,0.28635591774380287,1,-5.712743670508786,0.09078860622158885,9.078860622158885,0.10124590165838504,0.03222757143345581,1
1743434040,3126.05,3126.36,3124.9,3124.93,1.5903420373235897,1.1089628563926852,0.9464812072473625,0.9067495965215359,0,1,-5.576672517655936,0.11244500281033275,11.244500281033275,0.1360711528528511,0.04331279317748822,1
1743434100,3124.88,3124.88,3123.86,3124.79,1.7847577537890174,0.5881012607562437,0.9221028189619085,0.8898856763553538,0.2509409766639148,1,-5.280127615326393,0.1596415898647829,15.96415898647829,0.29654490232953734,0.09439317410889836,1
1743434160,3124.8,3125.87,3124.78,3125.77,1.785878021751267,0.003388114846872525,0.8906913114018168,0.8914941568723815,0.49481633315393647,1,-4.7161928779445645,0.24939459090033073,24.939459090033072,0.5639347373818291,0.1795060020710959,1
1743434220,3125.69,3126.1,3124.73,3124.82,1.5935024102365667,-0.5817686873481039,0.8404950579660504,0.9023447411851434,0.6609824549414379,1,-4.106934810168553,0.3463610240054999,34.63610240054999,0.6092580677760242,0.1939328662103425,1
1743434280,3124.83,3125.37,3124.18,3124.62,1.22845155522989,-1.1039220226271669,0.7290948748418066,0.912110267066629,0.7730641130478608,1,-3.7252850928095427,0.40710246305281117,40.71024630528112,0.3816497173590183,0.121482878094625,1
1743434340,3124.61,3124.74,3123.34,3123.38,0.7302775543561101,-1.5064668103478827,0.30164316104323274,0.9208992403599661,0.8483165898773339,1,-3.339211471026317,0.46854798835700234,46.85479883570024,0.38607362178323434,0.12289105060838518,1
1743434400,3123.37,3123.97,3122.61,3123.83,0.2363284546017989,-1.7370426759790627,-0.8211889772213906,0.9288093163239695,0.8987102553317715,1,-2.699980749785311,0.5702847174187059,57.02847174187059,0.6392307212409927,0.2034734581234028,1
1743434460,3123.92,3125.1,3123.1,3124.6,-0.26433539418861723,-1.8041426519611243,-0.996785830202257,0.9166420472800831,0.4303630370712095,1,-2.636833350892374,0.5803349380959125,58.03349380959125,0.06314739889292476,0.020100441354409308,1
1743434520,3124.63,3125.25,3124.18,3124.56,-0.7391805323190832,-1.7322496897086865,-0.9862135407134263,0.8757554628783876,0.03729151324695057,1,-2.6240335335615725,0.5823720922947829,58.237209229478296,0.012799817330809038,0.004074308397743137,1
1743434580,3124.57,3125.06,3123.94,3124.38,-1.1580874602290876,-1.531164017637899,-0.9650366488558154,0.8525346374036229,0.2359391970365845,1,-2.5792173674331593,0.5895048066645474,58.95048066645474,0.04481616612842432,0.0142654287395326,1
1743434640,3124.37,3124.76,3123.82,3123.95,-1.4872950442462713,-1.2186940618585398,-0.9428264929111682,0.8463900203313712,0.44319727375073903,1,-2.4831348566013958,0.6047968132081032,60.47968132081032,0.09608251083175778,0.030584013087109656,1
1743434700,3123.88,3124.53,3122.89,3123.12,-1.7070257967026765,-0.8215678555956822,-0.9177355117346181,0.8513309243364243,0.5799353856821554,1,-2.3009598256912227,0.633790869885376,63.3790869885376,0.1821750309101695,0.05798811335454461,1
1743434760,3123.1,3123.3,3121.94,3122.01,-1.8051063255718582,-0.3695755765710113,-0.8844338202780064,0.861981090641935,0.6443707144798465,1,-1.9666096539780824,0.6870043524371463,68.70043524371464,0.33435017171313075,0.10642696510353752,1
1743434820,3122.03,3122.03,3121.11,3121.38,-1.7773379847426911,0.10525742456778892,-0.828902616361602,0.8757829815777415,0.7038494369743702,1,-1.4444882697202388,0.770102551635765,77.0102551635765,0.5221213842578556,0.16619639839724126,1
1743434880,3121.33,3121.6,3120.71,3121.25,-1.6276188645172667,0.5703323433821402,-0.6966635536062159,0.8882046834199673,0.7568974380426254,1,-0.8847789359966498,0.8591830587925455,85.91830587925455,0.5597093337235761,0.17816101431355683,1
1743434940,3121.2,3121.26,3120.32,3121,-1.3786770482453317,0.9875147044607958,-0.141514136851962,0.8993842150779705,0.8016258172391546,0.9847200848072472,-0.14233428201092124,0.977346795446526,97.73467954465261,0.7424446539857305,0.23632747330796172,1
1743435000,3120.97,3121.21,3120.12,3120.27,-1.0483372403676985,1.330964038868729,0.8951708504871289,0.908941849038586,0.7162442088214651,0.9703207271831131,-5.691104649082995,0.09423256344517499,9.4232563445175,0.7344149401075232,0.23377153599730116,1
1743435060,3120.28,3120.28,3118.66,3119.4,-0.7705231856896977,1.1346695845640575,0.9976447233247301,0.9115975561062308,0.623949406017851,0.9394202332000967,-5.5619600063268635,0.11478657171365018,11.478657171365018,0.12914464275613335,0.04110801653695111,1
1743435120,3119.33,3119.98,3118.86,3119.36,-0.2764905288902996,2.0432136430191656,0.9829728960084931,0.9166066665868844,0.6520646228415883,0.8911936505129535,-5.834778528547751,0.0713661553351698,7.13661553351698,-0.2728185222208817,-0.08684083275695882,-1
1743435180,3119.38,3120.03,3119.17,3119.86,0.1952227772830146,2.11020470117219,0.9615633024717196,0.9215018345874397,0.6809127558866976,0.8492201461689728,-5.855623740178224,0.06804853686438339,6.804853686438339,-0.020845211630463212,-0.0066352369415697745,-1
1743435240,3119.85,3120.04,3119.08,3119.33,0.6582523855626948,2.066616580704216,0.9391036788630136,0.910571127760015,0.48407086572898506,0.8118183954079544,-5.856665091425263,0.06788280066592217,6.788280066592217,-0.0010413512470453523,-0.0003314723969243546,-1
1743435300,3119.32,3119.73,3118.27,3118.3,1.1388989345323948,2.1434833454639337,0.9131726647513377,0.8971714873332113,0.40217172153280956,0.7551321355069223,-5.880448702162219,0.06409752145256216,6.409752145256216,-0.023783610736963168,-0.007570558426722328,-1
1743435360,3118.28,3118.31,3116.19,3116.44,1.892437049275233,3.359259477748491,0.8776649731336504,0.8973704526766567,0.5910695027005437,0.6889784705723008,-6.027630471360162,0.04067281535169915,4.067281535169915,-0.14718176919795545,-0.046849412201730146,-1
1743435420,3116.45,3116.49,3115.24,3116.33,2.4820122720192237,2.6278619734097877,0.8156902064869151,0.9024669378573791,0.7234436310369161,0.6267907985686363,-5.982214106120601,0.04790105437684217,4.7901054376842165,0.04541636523956377,0.014456478050287012,1
1743435480,3116.42,3117.17,3116.33,3116.64,2.7827138514903185,1.3401717730119522,0.6562524635398137,0.9102788836860077,0.8138564169993545,0.5812651240575654,-5.827829445754098,0.07247213621173457,7.247213621173457,0.15438466036650333,0.049142163669784855,1
1743435540,3116.6,3117.08,3116.48,3116.6,2.943912689069016,0.718398284896496,-0.05614814967795246,0.919250995317407,0.8750325985511003,0.599362183124152,-0.0779988476649578,0.9875860978386503,98.75860978386503,-0.5333547090904495,-0.16977207674616976,-1
1743435600,3116.63,3117.2,3116.47,3116.64,2.940080429391589,-0.017078360494052577,-0.9406352953600012,0.9273258957856663,0.916228299221191,0.6703929012872238,-1.5889505299564632,0.7471106688289422,74.71106688289422,-1.5109516822915157,-0.4809508580194194,-1
1743435660,3116.63,3116.72,3115.58,3116.53,2.6422213651800193,-1.3273798897601772,-0.9969341833751468,0.9345933062070997,0.9438949985028066,0.8030305210844515,-2.4974172259820193,0.6025237035221126,60.25237035221126,-0.9084666960255663,-0.28917393061366237,-1
1743435720,3116.56,3116.64,3115.28,3115.58,2.3279130784804716,-1.40067260673944,-0.9796412732050039,0.9411339755863897,0.9624510795242858,0.9819522659897484,-2.5312642845433686,0.597136776842953,59.7136776842953,-0.03384705856135639,-0.01077385335832145,-1
1743435780,3115.61,3116.15,3114.29,3115.92,2.1299889408180794,-0.8820191655647915,-0.9580721563242022,0.9470205780277507,0.9748872329025897,1,-2.314886905016806,0.6315743063678765,63.15743063678765,0.21637737952655156,0.0688750590498435,1
1743435840,3115.93,3116.08,3115.32,3115.58,1.621619176272099,-2.2654700781793085,-0.9352981998951366,0.9523185202249757,0.9832186103574077,1,-2.750058429111874,0.5623146072153126,56.231460721531256,-0.4351715240950811,-0.138519398305132,-1
1743435900,3115.59,3115.92,3115.26,3115.57,0.9681484866447956,-2.9120877903100064,-0.9083825151527432,0.9570866682024781,0.9887956271226926,1,-2.8392224726804614,0.5481237089353108,54.81237089353108,-0.0891640435685841,-0.028381796560002556,-1
1743435960,3115.58,3115.79,3115.31,3115.33,0.36239837194351665,-2.699427981080594,-0.8702928526856617,0.9613780013822303,0.9925234336481589,1,-2.8297150754623317,0.5496368581985143,54.96368581985143,0.009507397218120772,0.003026298526404111,1
1743436020,3115.35,3115.59,3115.23,3115.54,-0.25103860547054874,-2.733682962026063,-0.8004631956512739,0.9652402012440072,0.9950127257099016,1,-2.8567406282851096,0.545335607876978,54.5335607876978,-0.027025552822764976,-0.008602500643068342,-1
1743436080,3115.56,3115.83,3115.15,3115.43,-0.8518874859869491,-2.6775860228127586,-0.6049691488148826,0.9687161811196064,0.99667395320305,1,-2.9193853337611415,0.5353653933419317,53.536539334193165,-0.06264470547602308,-0.019940429070089995,-1
1743436140,3115.41,3116.51,3115.3,3116.35,-1.4100191826463513,-2.48722374610961,0.2772406408956408,0.9718445630076458,0.997782142182174,1,-3.2526003262907466,0.482332580168516,48.2332580168516,-0.33321499252959175,-0.10606562634682701,-1
1743436200,3116.34,3116.72,3116.11,3116.25,-1.859591200597728,-2.0264850059682136,0.9677543238100769,0.9746601067068812,0.998521225470881,1,-3.587122079406271,0.4290917895884137,42.90917895884137,-0.334521753115522,-0.10648158116020394,-1
1743436260,3116.69,3116.85,3115.59,3115.65,-2.179055761347793,-1.4442323105736783,0.9952180960006061,0.9771940960361931,0.9608995175304826,1,-3.7449645388354327,0.4039703819404806,40.397038194048065,-0.1578424594291583,-0.05024281529586498,-1
1743436320,3115.64,3115.64,3113.53,3113.64,-2.2932607251497954,-0.48428592717569535,0.9762546248825568,0.9794746864325738,0.9260692216317681,1,-4.251894178460105,0.3232900239944208,32.32900239944208,-0.5069296396246865,-0.161360715892124,-1
1743436380,3113.65,3114.27,3112.8,3114.27,-2.1863784656672154,0.4452655504670995,0.9545573846327444,0.9812818098718048,0.747171895727978,1,-5.148848752838404,0.18053526975322748,18.053526975322747,-0.8969545743783052,-0.2855095084823887,-1
1743436440,3114.29,3115.27,3114.26,3115.24,-2.096793253138831,0.36920366592048925,0.9313937338991662,0.9734964344043169,0.5591200799560385,1,-5.089787310126354,0.18993519030698902,18.993519030698902,0.05906144271204661,0.01879984110752203,1
1743436500,3115.25,3115.69,3114.46,3114.79,-1.734984520524035,1.4413578337851862,0.9033282449069093,0.9737929505908264,0.6110112835643465,1,-5.723349863130778,0.089100578238414,8.910057823841399,-0.6335625530044109,-0.20166922413714589,-1
1743436560,3114.81,3115.17,3114.59,3115,-1.456710326406228,1.0994169620365148,0.8622048723738172,0.9715868995344957,0.5916396309873746,1,-5.618129330763168,0.10584694607947999,10.584694607947998,0.10522053236761586,0.033492735682133665,1
1743436620,3115.02,3115.07,3114.38,3114.54,-1.1390836157383069,1.2472037776526002,0.7826995311751568,0.9696479672978598,0.5870146101008704,1,-5.722744720742156,0.08919688964083762,8.919688964083763,-0.10461538997897968,-0.0333001128772819,-1
1743436680,3114.55,3114.81,3114.31,3114.71,-0.7130751530510915,1.6608969475223443,0.5387153112297111,0.9726831705680739,0.6765350437178956,1,-5.9695395783864456,0.04991826811708835,4.991826811708835,-0.24679485764428316,-0.0785572430474966,-1
1743436740,3114.7,3114.7,3113.62,3113.69,-0.22714069034566803,1.879495302988442,-0.49147420510842454,0.9754148535112664,0.7401090367229546,1,-0.2557656844292424,0.9592936270498043,95.92936270498042,-0.5694114132223937,-0.18124928213457156,-1
1743436800,3113.7,3115.52,3113.67,3115.47,0.1045894590063146,1.2716051147155338,-0.9834352988159846,0.9778733681601398,0.7764145814327053,1,-0.6582978265634623,0.8952286468757737,89.52286468757737,-0.4025321421342319,-0.12812996034806481,-1
1743436860,3115.58,3116.57,3115.26,3115.48,0.38617935310499085,1.0686900503012946,-0.992855729180236,0.9800860313441259,0.7944762790683964,1,-0.7486295674385772,0.880851903797403,88.0851903797403,-0.0903317408751283,-0.02875348615674576,-1
1743436920,3115.45,3116.95,3115.18,3116.01,0.6437615638758543,0.9666919124952714,-0.9728349391300669,0.9820774282097132,0.7998273744285436,1,-0.7885654338530301,0.8744959132508853,87.44959132508853,-0.03993586641444813,-0.012711981093034053,-1
1743436980,3115.98,3116.69,3115.98,3116.64,0.8094495944185186,0.6141142170244468,-0.9510111742019913,0.9838696853887419,0.7959791959886299,1,-0.9974155350267111,0.8412563872838514,84.12563872838514,-0.2088501011736693,-0.06647905193406385,-1
1743437040,3116.67,3116.82,3116.08,3116.56,0.9546679078087671,0.5309232997793888,-0.9273719625616744,0.9854827168498677,0.7851133334654036,1,-1.0508405774622602,0.8327535276953395,83.27535276953395,-0.05342504243555124,-0.0170057191770245,-1
1743437100,3116.55,3116.68,3115.96,3116.42,1.0294281577732618,0.26942451719532523,-0.8979668359164696,0.9869344451648809,0.7695419863503641,1,-1.2793043191743223,0.7963923938845948,79.63923938845949,-0.22846374171206296,-0.07272226762148971,-1
1743437160,3116.4,3116.5,3115.84,3115.92,1.0168911338678004,-0.03863828332287978,-0.8532616887866451,0.9882410006483928,0.7527931169253228,1,-1.6160484532151216,0.7427979003948019,74.27979003948019,-0.33674413404079195,-0.10718898697958364,-1
1743437220,3115.85,3116.1,3115.41,3115.61,0.8954304500131586,-0.36824290643578955,-0.7616980933680833,0.945187416180491,0.26716951522350796,1,-2.0211164528641135,0.6783293259623187,67.83293259623187,-0.4050679996489963,-0.1289371488649678,-1
1743437280,3115.58,3115.73,3114.33,3114.68,0.6770206187962987,-0.6611208973499137,-0.45183154217398686,0.9046686745624419,0,1,-2.5420725354726486,0.5954165902813805,59.54165902813805,-0.5209560826085227,-0.1658254713618723,-1
1743437340,3114.67,3114.67,3114.04,3114.16,0.385204718794523,-0.8828036008484884,0.6683704714061809,0.8830666870521124,0.23116228943882877,1,-3.78962220101446,0.3968628942577605,39.68628942577605,-1.247549665541798,-0.39710739204723583,-1
1743437400,3114.17,3114.63,3113.59,3113.93,0.051598524751107495,-1.0089865724460603,0.9920278262461554,0.8805961288048182,0.48019972170562686,1,-3.9185159453444456,0.3763488177140203,37.63488177140203,-0.12889374432998446,-0.04102815308747997,-1
1743437460,3113.94,3114.05,3111.58,3111.6,-0.37218734185593294,-1.2816028051787132,0.9900785083997244,0.8909834181838647,0.6507231768629399,1,-3.7993586533871238,0.3953132897344722,39.53132897344722,0.11915729195733205,0.03792894404090708,1
1743437520,3111.61,3114.47,3111.55,3114.47,-0.7751380275770926,-1.218540159207676,0.9693946039749229,0.9018850763654782,0.766011583804636,1,-3.813606736416297,0.3930456368907955,39.30456368907955,-0.014248083029177572,-0.004535305687354712,-1
